discrepancyNo,classKey,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs,maxDeltaDiff
172ee2cd7a6b45755e9260c3f058ff70,26.235596191343813,4,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_bessel_Jnu_DRIVER,gsl_sf_bessel_Jnu,nan,,,6
172ee2cd7a6b45755e9260c3f058ff70,26.235596191343813,4,all_infInput_pos0,"[inf, 2.2738632088209076]",jmat,jmat_besselj_DRIVER0,besselj,0.0,,,6
1accfd86b99c05bf0cd8076715aa5beb,11401.328975034074,2,gsl_sf_gegenpoly_n_DRIVER_mpmath_gegenbauer_arg3_DRIVER1~s3fpInput_000,"[0, 91.3922044375, 89.7550755]",mpmath,mpmath_gegenbauer_arg3_DRIVER1,gegenbauer,1.0,,,3
1accfd86b99c05bf0cd8076715aa5beb,11401.328975034074,2,gsl_sf_gegenpoly_n_DRIVER_mpmath_gegenbauer_arg3_DRIVER1~s3fpInput_000,"[0, 91.3922044375, 89.7550755]",mpmath,mpmath_fp_gegenbauer_arg3_DRIVER1,gegenbauer,"EXCEPTION: (34, 'Numerical result out of range')",,,3
1accfd86b99c05bf0cd8076715aa5beb,11401.328975034074,2,gsl_sf_gegenpoly_n_DRIVER_mpmath_gegenbauer_arg3_DRIVER1~s3fpInput_000,"[0, 91.3922044375, 89.7550755]",scipy,scipy_special_eval_gegenbauer_arg3_DRIVER1,eval_gegenbauer,1.0,,,3
1accfd86b99c05bf0cd8076715aa5beb,11401.328975034074,2,gsl_sf_gegenpoly_n_DRIVER_mpmath_gegenbauer_arg3_DRIVER1~s3fpInput_000,"[0, 91.3922044375, 89.7550755]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,,,3
1b6bb402944dfa04df32e338f11f0ef1,132.0772977657325,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_airybi_arg1_DRIVER0,airybi,0.0,,,2
1b6bb402944dfa04df32e338f11f0ef1,132.0772977657325,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_fp_airybi_arg1_DRIVER0,airybi,-0.0,,,2
1b6bb402944dfa04df32e338f11f0ef1,132.0772977657325,4,all_negInfInput_pos0,[-inf],gsl,gsl_sf_airy_Bi_DRIVER,gsl_sf_airy_Bi,nan,,,2
1b6bb402944dfa04df32e338f11f0ef1,132.0772977657325,4,all_negInfInput_pos0,[-inf],jmat,jmat_bairy_DRIVER0,bairy,nan,,,2
1c17d1efb925c610cd286683fff11001,949.0097355352221,2,mpmath_fp_hermite_arg2_DRIVER1~input_num000,"[-2, 0.0]",mpmath,mpmath_hermite_arg2_DRIVER1,hermite,0.5,,,4
1c17d1efb925c610cd286683fff11001,949.0097355352221,2,mpmath_fp_hermite_arg2_DRIVER1~input_num000,"[-2, 0.0]",mpmath,mpmath_fp_hermite_arg2_DRIVER1,hermite,0.49999999999999956,,,4
1c17d1efb925c610cd286683fff11001,949.0097355352221,2,mpmath_fp_hermite_arg2_DRIVER1~input_num000,"[-2, 0.0]",scipy,scipy_special_eval_hermite_arg2_DRIVER1,eval_hermite,0.0,,,4
1c17d1efb925c610cd286683fff11001,949.0097355352221,2,mpmath_fp_hermite_arg2_DRIVER1~input_num000,"[-2, 0.0]",gsl,gsl_sf_hermite_DRIVER,gsl_sf_hermite,"EXCEPTION: domain error gsl_sf_hermite_e(n, x, &result) ",,,4
1c17d1efb925c610cd286683fff11001,949.0097355352221,2,mpmath_fp_hermite_arg2_DRIVER1~input_num000,"[-2, 0.0]",gsl,gsl_sf_hermite_phys_DRIVER,gsl_sf_hermite_phys,"EXCEPTION: domain error gsl_sf_hermite_phys_e(n, x, &result) ",,,4
1d217bafe06589316e8673ab16f03dfb,11401.328975034074,5,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",mpmath,mpmath_gegenbauer_arg3_DRIVER1,gegenbauer,EXCEPTION: ValueError,,,2
1d217bafe06589316e8673ab16f03dfb,11401.328975034074,5,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",mpmath,mpmath_fp_gegenbauer_arg3_DRIVER1,gegenbauer,EXCEPTION: cannot convert float NaN to integer,,,2
1d217bafe06589316e8673ab16f03dfb,11401.328975034074,5,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",scipy,scipy_special_eval_gegenbauer_arg3_DRIVER1,eval_gegenbauer,1.0,,,2
1d217bafe06589316e8673ab16f03dfb,11401.328975034074,5,all_nanInput_pos0,"[0, nan, 2.2738632088209076]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,1.0,,,2
1d43bf63af0b9dee9d28c34355f25971,214.84497503828678,4,all_negInfInput_pos0,"[1, 2, -inf]",mpmath,mpmath_hyp1f1_arg3_DRIVER2,hyp1f1,nan,,,4
1d43bf63af0b9dee9d28c34355f25971,214.84497503828678,4,all_negInfInput_pos0,"[1, 2, -inf]",mpmath,mpmath_fp_hyp1f1_arg3_DRIVER2,hyp1f1,EXCEPTION: NoConvergence,,,4
1d43bf63af0b9dee9d28c34355f25971,214.84497503828678,4,all_negInfInput_pos0,"[1, 2, -inf]",scipy,scipy_special_hyp1f1_arg3_DRIVER2,hyp1f1,0.0,,,4
1d43bf63af0b9dee9d28c34355f25971,214.84497503828678,4,all_negInfInput_pos0,"[1, 2, -inf]",gsl,gsl_sf_hyperg_1F1_int_DRIVER,gsl_sf_hyperg_1F1_int,"EXCEPTION: underflow gsl_sf_hyperg_1F1_int_e(m, n, x, &result) ",,,4
1d43bf63af0b9dee9d28c34355f25971,214.84497503828678,4,all_negInfInput_pos0,"[1, 2, -inf]",jmat,jmat_hypergeometric1F1_DRIVER2,hypergeometric1F1,0.0,,,4
1ed114795f0524ad9b3246b3280432b5,27.672243370095288,2,gsl_sf_gamma_inc_Q_DRIVER~input_num009,"[10.0, 100.0]",scipy,scipy_special_gammaincc_arg2_DRIVER0,gammaincc,1.1253473960842808e-31,,,2
1ed114795f0524ad9b3246b3280432b5,27.672243370095288,2,gsl_sf_gamma_inc_Q_DRIVER~input_num009,"[10.0, 100.0]",gsl,gsl_sf_gamma_inc_Q_DRIVER,gsl_sf_gamma_inc_Q,1.1253473960842786e-31,,,2
1ed114795f0524ad9b3246b3280432b5,27.672243370095288,2,gsl_sf_gamma_inc_Q_DRIVER~input_num009,"[10.0, 100.0]",jmat,jmat_gamma_q_DRIVER0,gamma_q,"Exception: Complex Number Returned. -3.2507330161024584e-13re1.3781530865434007e-47i
",,,2
1f44bd293c3f9fe42d3b12d9f181b3e6,11401.328975034074,4,all_infInput_pos1,"[1, 2.533265554575144, inf]",mpmath,mpmath_gegenbauer_arg3_DRIVER1,gegenbauer,5.066531109150288,,,3
1f44bd293c3f9fe42d3b12d9f181b3e6,11401.328975034074,4,all_infInput_pos1,"[1, 2.533265554575144, inf]",mpmath,mpmath_fp_gegenbauer_arg3_DRIVER1,gegenbauer,EXCEPTION: NoConvergence,,,3
1f44bd293c3f9fe42d3b12d9f181b3e6,11401.328975034074,4,all_infInput_pos1,"[1, 2.533265554575144, inf]",scipy,scipy_special_eval_gegenbauer_arg3_DRIVER1,eval_gegenbauer,inf,,,3
1f44bd293c3f9fe42d3b12d9f181b3e6,11401.328975034074,4,all_infInput_pos1,"[1, 2.533265554575144, inf]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,inf,,,3
1ff54e861a2b7d5d0a2de38e1028dead,29.566553530894094,2,scipy_special_eval_genlaguerre_arg3_DRIVER1~input_num000,"[0, -1.0, 0.0]",mpmath,mpmath_laguerre_arg3_DRIVER1,laguerre,1.0,,,3
1ff54e861a2b7d5d0a2de38e1028dead,29.566553530894094,2,scipy_special_eval_genlaguerre_arg3_DRIVER1~input_num000,"[0, -1.0, 0.0]",mpmath,mpmath_fp_laguerre_arg3_DRIVER1,laguerre,1.0,,,3
1ff54e861a2b7d5d0a2de38e1028dead,29.566553530894094,2,scipy_special_eval_genlaguerre_arg3_DRIVER1~input_num000,"[0, -1.0, 0.0]",scipy,scipy_special_eval_genlaguerre_arg3_DRIVER1,eval_genlaguerre,nan,,,3
1ff54e861a2b7d5d0a2de38e1028dead,29.566553530894094,2,scipy_special_eval_genlaguerre_arg3_DRIVER1~input_num000,"[0, -1.0, 0.0]",gsl,gsl_sf_laguerre_n_DRIVER,gsl_sf_laguerre_n,1.0,,,3
200b539a849b37e208603a98db499f76,875.1996213365259,4,all_infInput_pos0,"[0, inf]",scipy,scipy_special_kve_arg2_DRIVER1,kve,nan,,,1
200b539a849b37e208603a98db499f76,875.1996213365259,4,all_infInput_pos0,"[0, inf]",gsl,gsl_sf_bessel_Kn_scaled_DRIVER,gsl_sf_bessel_Kn_scaled,0.0,,,1
21361b06b154f8e17f494d12a23823e4,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num051,"[1, 3.5e+23]",mpmath,mpmath_expint_arg2_DRIVER1,expint,0.0,,,2
21361b06b154f8e17f494d12a23823e4,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num051,"[1, 3.5e+23]",scipy,scipy_special_expn_arg2_DRIVER1,expn,0.0,,,2
21361b06b154f8e17f494d12a23823e4,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num051,"[1, 3.5e+23]",gsl,gsl_sf_expint_En_DRIVER,gsl_sf_expint_En,"EXCEPTION: underflow gsl_sf_expint_En_e(n, x, &result) ",,,2
2218f4cb661537fcfe80cd31fc4477f6,52.32775662990473,2,scipy_special_gammainc_arg2_DRIVER0~input_num002,"[-1.0, 1.0]",scipy,scipy_special_gammainc_arg2_DRIVER0,gammainc,nan,,,2
2218f4cb661537fcfe80cd31fc4477f6,52.32775662990473,2,scipy_special_gammainc_arg2_DRIVER0~input_num002,"[-1.0, 1.0]",gsl,gsl_sf_gamma_inc_P_DRIVER,gsl_sf_gamma_inc_P,"EXCEPTION: domain error gsl_sf_gamma_inc_P_e(a, x, &result) ",,,2
2218f4cb661537fcfe80cd31fc4477f6,52.32775662990473,2,scipy_special_gammainc_arg2_DRIVER0~input_num002,"[-1.0, 1.0]",jmat,jmat_gamma_p_DRIVER0,gamma_p,1.0,,,2
2247d64c1acea0f04103cdccfb6b9d86,7.941394419399991,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_polylog_arg2_DRIVER0,polylog,EXCEPTION: TIMEOUT,,,2
2247d64c1acea0f04103cdccfb6b9d86,7.941394419399991,6,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_fp_polylog_arg2_DRIVER0,polylog,EXCEPTION: cannot convert float NaN to integer,,,2
2247d64c1acea0f04103cdccfb6b9d86,7.941394419399991,6,all_infInput_pos1,"[2.533265554575144, inf]",jmat,jmat_polylog_DRIVER0,polylog,"Exception: Complex Number Returned. NaNreNaNi
",,,2
253319312b81faac256c91080b348dce,29.525138299109987,4,all_infInput_pos0,[inf],mpmath,mpmath_altzeta_arg1_DRIVER0,altzeta,1.0,,,3
253319312b81faac256c91080b348dce,29.525138299109987,4,all_infInput_pos0,[inf],mpmath,mpmath_fp_altzeta_arg1_DRIVER0,altzeta,1.0,,,3
253319312b81faac256c91080b348dce,29.525138299109987,4,all_infInput_pos0,[inf],gsl,gsl_sf_eta_DRIVER,gsl_sf_eta,1.0,,,3
253319312b81faac256c91080b348dce,29.525138299109987,4,all_infInput_pos0,[inf],jmat,jmat_eta_DRIVER0,eta,nan,,,3
2582b069cb1e734fb73803f0418f49bb,11401.328975034074,2,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",mpmath,mpmath_gegenbauer_arg3_DRIVER1,gegenbauer,"EXCEPTION: hypsum() failed to converge to the requested 73 bits of accuracy
using a working precision of 3588 bits. Try with a higher maxprec,
maxterms, or set zeroprec.",,,3
2582b069cb1e734fb73803f0418f49bb,11401.328975034074,2,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",mpmath,mpmath_fp_gegenbauer_arg3_DRIVER1,gegenbauer,0.0,,,3
2582b069cb1e734fb73803f0418f49bb,11401.328975034074,2,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",scipy,scipy_special_eval_gegenbauer_arg3_DRIVER1,eval_gegenbauer,-0.0,,,3
2582b069cb1e734fb73803f0418f49bb,11401.328975034074,2,all_negZeroInput_pos1,"[1, 2.533265554575144, -0.0]",gsl,gsl_sf_gegenpoly_n_DRIVER,gsl_sf_gegenpoly_n,-0.0,,,3
27ea3369d1442e01813a4a2ca7da09a5,214.84497503828678,2,gsl_sf_hyperg_1F1_int_DRIVER_mpmath_fp_hyp1f1_arg3_DRIVER2~s3fpInput_001,"[1, 2, -50.18896]",mpmath,mpmath_hyp1f1_arg3_DRIVER2,hyp1f1,0.01992470057159981,,,4
27ea3369d1442e01813a4a2ca7da09a5,214.84497503828678,2,gsl_sf_hyperg_1F1_int_DRIVER_mpmath_fp_hyp1f1_arg3_DRIVER2~s3fpInput_001,"[1, 2, -50.18896]",mpmath,mpmath_fp_hyp1f1_arg3_DRIVER2,hyp1f1,-1144.8401910241807,,,4
27ea3369d1442e01813a4a2ca7da09a5,214.84497503828678,2,gsl_sf_hyperg_1F1_int_DRIVER_mpmath_fp_hyp1f1_arg3_DRIVER2~s3fpInput_001,"[1, 2, -50.18896]",scipy,scipy_special_hyp1f1_arg3_DRIVER2,hyp1f1,0.01992470057159981,,,4
27ea3369d1442e01813a4a2ca7da09a5,214.84497503828678,2,gsl_sf_hyperg_1F1_int_DRIVER_mpmath_fp_hyp1f1_arg3_DRIVER2~s3fpInput_001,"[1, 2, -50.18896]",gsl,gsl_sf_hyperg_1F1_int_DRIVER,gsl_sf_hyperg_1F1_int,0.01992470057159981,,,4
27ea3369d1442e01813a4a2ca7da09a5,214.84497503828678,2,gsl_sf_hyperg_1F1_int_DRIVER_mpmath_fp_hyp1f1_arg3_DRIVER2~s3fpInput_001,"[1, 2, -50.18896]",jmat,jmat_hypergeometric1F1_DRIVER2,hypergeometric1F1,"Exception: Complex Number Returned. 0.01992470057159981re-2.4400720778979148e-18i
",,,4
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",mpmath,mpmath_besselj_arg2_DRIVER1,besselj,2.175591750246892e-06,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",mpmath,mpmath_fp_besselj_arg2_DRIVER1,besselj,2.175591750246892e-06,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",scipy,scipy_special_jn_arg2_DRIVER1,jn,2.1755892946936445e-06,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",scipy,scipy_special_jv_arg2_DRIVER1,jv,2.1755892946936445e-06,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",scipy,scipy_special_jve_arg2_DRIVER1,jve,nan,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",gsl,gsl_sf_bessel_Jn_DRIVER,gsl_sf_bessel_Jn,2.175591750246892e-06,,,6
27ea391787804af3e109c2eda89155b9,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num006,"[0, 10000000000.0]",jmat,jmat_angerj_DRIVER1,angerj,-0.024379293289786177,,,6
28668efa47c2ad068d70097b77c5e1a5,18.527198383926635,4,all_infInput_pos0,"[1, inf]",mpmath,mpmath_expint_arg2_DRIVER1,expint,0.0,,,2
28668efa47c2ad068d70097b77c5e1a5,18.527198383926635,4,all_infInput_pos0,"[1, inf]",scipy,scipy_special_expn_arg2_DRIVER1,expn,0.0,,,2
28668efa47c2ad068d70097b77c5e1a5,18.527198383926635,4,all_infInput_pos0,"[1, inf]",gsl,gsl_sf_expint_En_DRIVER,gsl_sf_expint_En,"EXCEPTION: underflow gsl_sf_expint_En_e(n, x, &result) ",,,2
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],mpmath,mpmath_fac_arg1_DRIVER0,fac,EXCEPTION: gamma function pole,,,5
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],mpmath,mpmath_factorial_arg1_DRIVER0,factorial,EXCEPTION: gamma function pole,,,5
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],mpmath,mpmath_fp_fac_arg1_DRIVER0,fac,EXCEPTION: gamma function pole,,,5
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],mpmath,mpmath_fp_factorial_arg1_DRIVER0,factorial,EXCEPTION: gamma function pole,,,5
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],scipy,scipy_special_factorial_arg1_DRIVER0,factorial,0.0,,,5
28e923f4e54ed33e976be3a077a7be45,76.3057742941652,2,scipy_special_factorial_arg1_DRIVER0~input_num008,[-3.0],jmat,jmat_factorial_DRIVER0,factorial,"Exception: Complex Number Returned. InfinityreInfinityi
",,,5
29373138ec088a12a60ccf9e289d4c0f,69.70696309739827,4,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_elliprc_arg2_DRIVER0,elliprc,0.0,,,1
29373138ec088a12a60ccf9e289d4c0f,69.70696309739827,4,all_infInput_pos0,"[inf, 2.2738632088209076]",gsl,gsl_sf_ellint_RC_DRIVER,gsl_sf_ellint_RC,"EXCEPTION: domain error gsl_sf_ellint_RC_e(x, y, mode, &result) ",,,1
29eaf7b8920b51fccb06a42be916b94a,34.47680083292498,4,all_infInput_pos1,"[2.533265554575144, inf]",scipy,scipy_special_zeta_arg2_DRIVER0,zeta,0.0,,,1
29eaf7b8920b51fccb06a42be916b94a,34.47680083292498,4,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_hzeta_DRIVER,gsl_sf_hzeta,"EXCEPTION: underflow gsl_sf_hzeta_e(s, a, &result) ",,,1
2a4001efcc956759a8c8aa671adf8660,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num008,"[-1, -1.0]",mpmath,mpmath_expint_arg2_DRIVER1,expint,0.0,,,2
2a4001efcc956759a8c8aa671adf8660,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num008,"[-1, -1.0]",scipy,scipy_special_expn_arg2_DRIVER1,expn,inf,,,2
2a4001efcc956759a8c8aa671adf8660,18.527198383926635,2,mpmath_expint_arg2_DRIVER1~input_num008,"[-1, -1.0]",gsl,gsl_sf_expint_En_DRIVER,gsl_sf_expint_En,"EXCEPTION: domain error gsl_sf_expint_En_e(n, x, &result) ",,,2
2b3dc460858b1d3b77a39d7cd81b9734,61.59762534463297,4,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_binomial_arg2_DRIVER0,binomial,nan,,,2
2b3dc460858b1d3b77a39d7cd81b9734,61.59762534463297,4,all_infInput_pos0,"[inf, 2.2738632088209076]",mpmath,mpmath_fp_binomial_arg2_DRIVER0,binomial,EXCEPTION: cannot convert float infinity to integer,,,2
2b3dc460858b1d3b77a39d7cd81b9734,61.59762534463297,4,all_infInput_pos0,"[inf, 2.2738632088209076]",jmat,jmat_binomial_DRIVER0,binomial,0.382826745942378,,,2
2b6042058a76c092fd6b4aebc6677154,277.9439994014186,2,mpmath_fp_hyperu_arg3_DRIVER0~input_num005,"[-5.0, -2.0, 0.0]",mpmath,mpmath_hyperu_arg3_DRIVER0,hyperu,0.0,,,3
2b6042058a76c092fd6b4aebc6677154,277.9439994014186,2,mpmath_fp_hyperu_arg3_DRIVER0~input_num005,"[-5.0, -2.0, 0.0]",mpmath,mpmath_fp_hyperu_arg3_DRIVER0,hyperu,0.0,,,3
2b6042058a76c092fd6b4aebc6677154,277.9439994014186,2,mpmath_fp_hyperu_arg3_DRIVER0~input_num005,"[-5.0, -2.0, 0.0]",scipy,scipy_special_hyperu_arg3_DRIVER0,hyperu,nan,,,3
2b6042058a76c092fd6b4aebc6677154,277.9439994014186,2,mpmath_fp_hyperu_arg3_DRIVER0~input_num005,"[-5.0, -2.0, 0.0]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,0.0,,,3
2b8f277f486c7cf6a9b46b343ee54420,33.78243817757354,2,mpmath_fp_gammainc_arg2_DRIVER0~input_num012,"[0.0, 0.0]",mpmath,mpmath_gammainc_arg2_DRIVER0,gammainc,EXCEPTION: gamma function pole,,,3
2b8f277f486c7cf6a9b46b343ee54420,33.78243817757354,2,mpmath_fp_gammainc_arg2_DRIVER0~input_num012,"[0.0, 0.0]",mpmath,mpmath_fp_gammainc_arg2_DRIVER0,gammainc,EXCEPTION: gamma function pole,,,3
2b8f277f486c7cf6a9b46b343ee54420,33.78243817757354,2,mpmath_fp_gammainc_arg2_DRIVER0~input_num012,"[0.0, 0.0]",gsl,gsl_sf_gamma_inc_DRIVER,gsl_sf_gamma_inc,"EXCEPTION: domain error gsl_sf_gamma_inc_e(a, x, &result) ",,,3
2b8f277f486c7cf6a9b46b343ee54420,33.78243817757354,2,mpmath_fp_gammainc_arg2_DRIVER0~input_num012,"[0.0, 0.0]",jmat,jmat_incgamma_upper_DRIVER0,incgamma_upper,9999999.42278443,,,3
2bfce702aef9d5c072bf69c46f6f8f70,214.84497503828678,5,all_nanInput_pos0,"[0, 1, nan]",mpmath,mpmath_hyp1f1_arg3_DRIVER2,hyp1f1,1.0,,,4
2bfce702aef9d5c072bf69c46f6f8f70,214.84497503828678,5,all_nanInput_pos0,"[0, 1, nan]",mpmath,mpmath_fp_hyp1f1_arg3_DRIVER2,hyp1f1,EXCEPTION: NoConvergence,,,4
2bfce702aef9d5c072bf69c46f6f8f70,214.84497503828678,5,all_nanInput_pos0,"[0, 1, nan]",scipy,scipy_special_hyp1f1_arg3_DRIVER2,hyp1f1,1.0,,,4
2bfce702aef9d5c072bf69c46f6f8f70,214.84497503828678,5,all_nanInput_pos0,"[0, 1, nan]",gsl,gsl_sf_hyperg_1F1_int_DRIVER,gsl_sf_hyperg_1F1_int,1.0,,,4
2bfce702aef9d5c072bf69c46f6f8f70,214.84497503828678,5,all_nanInput_pos0,"[0, 1, nan]",jmat,jmat_hypergeometric1F1_DRIVER2,hypergeometric1F1,1.0,,,4
2c0bf95be8f8338ac9765024546c0749,18.527198383926635,2,gsl_sf_expint_En_DRIVER~input_num000,"[1, -1.0]",mpmath,mpmath_expint_arg2_DRIVER1,expint,"EXCEPTION: float() argument must be a string or a number, not 'mpc'",,,2
2c0bf95be8f8338ac9765024546c0749,18.527198383926635,2,gsl_sf_expint_En_DRIVER~input_num000,"[1, -1.0]",scipy,scipy_special_expn_arg2_DRIVER1,expn,inf,,,2
2c0bf95be8f8338ac9765024546c0749,18.527198383926635,2,gsl_sf_expint_En_DRIVER~input_num000,"[1, -1.0]",gsl,gsl_sf_expint_En_DRIVER,gsl_sf_expint_En,-1.8951178163559366,,,2
2c5f429fb326c11b8963b430e28763ab,4.516600385006437,2,mpmath_airyai_arg1_DRIVER0~input_num001,[1000.0],mpmath,mpmath_airyai_arg1_DRIVER0,airyai,0.0,,,3
2c5f429fb326c11b8963b430e28763ab,4.516600385006437,2,mpmath_airyai_arg1_DRIVER0~input_num001,[1000.0],mpmath,mpmath_fp_airyai_arg1_DRIVER0,airyai,0.0,,,3
2c5f429fb326c11b8963b430e28763ab,4.516600385006437,2,mpmath_airyai_arg1_DRIVER0~input_num001,[1000.0],gsl,gsl_sf_airy_Ai_DRIVER,gsl_sf_airy_Ai,"EXCEPTION: underflow gsl_sf_airy_Ai_e(x, mode, &result) ",,,3
2c5f429fb326c11b8963b430e28763ab,4.516600385006437,2,mpmath_airyai_arg1_DRIVER0~input_num001,[1000.0],jmat,jmat_airy_DRIVER0,airy,0.0,,,3
2e32612aa6f8e072b60996442beb6ed1,200.0,5,all_nanInput_pos0,"[0, 1, 2, 3, nan]",mpmath,mpmath_betainc_arg5_DRIVER4,betainc,8.792123021558835e-20,,,1
2e32612aa6f8e072b60996442beb6ed1,200.0,5,all_nanInput_pos0,"[0, 1, 2, 3, nan]",mpmath,mpmath_fp_betainc_arg5_DRIVER4,betainc,0.0,,,1
2ecd70f7e56bb037ac9344d3d1d2fc96,29.566553530894094,5,all_nanInput_pos1,"[0, 2.533265554575144, nan]",mpmath,mpmath_laguerre_arg3_DRIVER1,laguerre,1.0,,,3
2ecd70f7e56bb037ac9344d3d1d2fc96,29.566553530894094,5,all_nanInput_pos1,"[0, 2.533265554575144, nan]",mpmath,mpmath_fp_laguerre_arg3_DRIVER1,laguerre,EXCEPTION: NoConvergence,,,3
2ecd70f7e56bb037ac9344d3d1d2fc96,29.566553530894094,5,all_nanInput_pos1,"[0, 2.533265554575144, nan]",scipy,scipy_special_eval_genlaguerre_arg3_DRIVER1,eval_genlaguerre,1.0,,,3
2ecd70f7e56bb037ac9344d3d1d2fc96,29.566553530894094,5,all_nanInput_pos1,"[0, 2.533265554575144, nan]",gsl,gsl_sf_laguerre_n_DRIVER,gsl_sf_laguerre_n,1.0,,,3
2f20ef7e060a316225c51152f0b24ee5,105.00416012207393,2,mpmath_hyperu_arg3_DRIVER2~input_num003,"[-5, 1, 0.0]",mpmath,mpmath_hyperu_arg3_DRIVER2,hyperu,-120.0,,,2
2f20ef7e060a316225c51152f0b24ee5,105.00416012207393,2,mpmath_hyperu_arg3_DRIVER2~input_num003,"[-5, 1, 0.0]",scipy,scipy_special_hyperu_arg3_DRIVER2,hyperu,nan,,,2
2f20ef7e060a316225c51152f0b24ee5,105.00416012207393,2,mpmath_hyperu_arg3_DRIVER2~input_num003,"[-5, 1, 0.0]",gsl,gsl_sf_hyperg_U_int_DRIVER,gsl_sf_hyperg_U_int,"EXCEPTION: domain error gsl_sf_hyperg_U_int_e(a, b, x, &result) ",,,2
2fc9a3163f28ad64590dd6e1fcfdbd2c,11555.788441664674,2,mpmath_fp_hyp2f1_arg4_DRIVER0~input_num001,"[2.0, -1.0, -1.0, 3.0]",mpmath,mpmath_hyp2f1_arg4_DRIVER0,hyp2f1,7.0,,,3
2fc9a3163f28ad64590dd6e1fcfdbd2c,11555.788441664674,2,mpmath_fp_hyp2f1_arg4_DRIVER0~input_num001,"[2.0, -1.0, -1.0, 3.0]",mpmath,mpmath_fp_hyp2f1_arg4_DRIVER0,hyp2f1,EXCEPTION: float division by zero,,,3
2fc9a3163f28ad64590dd6e1fcfdbd2c,11555.788441664674,2,mpmath_fp_hyp2f1_arg4_DRIVER0~input_num001,"[2.0, -1.0, -1.0, 3.0]",scipy,scipy_special_hyp2f1_arg4_DRIVER0,hyp2f1,inf,,,3
2fc9a3163f28ad64590dd6e1fcfdbd2c,11555.788441664674,2,mpmath_fp_hyp2f1_arg4_DRIVER0~input_num001,"[2.0, -1.0, -1.0, 3.0]",gsl,gsl_sf_hyperg_2F1_DRIVER,gsl_sf_hyperg_2F1,"EXCEPTION: domain error gsl_sf_hyperg_2F1_e(a, b, c, x, &result) ",,,3
2ffad839f333787f011d5a811dd34572,29.566553530894094,2,gsl_sf_laguerre_n_DRIVER~input_num012,"[1, -2.0, 1.0]",mpmath,mpmath_laguerre_arg3_DRIVER1,laguerre,-2.0,,,3
