discrepancyNo,classKey,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs,maxDeltaDiff
391a54852b7f5103cec3eafa071299bc,27.672243370095288,2,scipy_special_gammaincc_arg2_DRIVER0~input_num002,"[-1.0, 1.0]",jmat,jmat_gamma_q_DRIVER0,gamma_q,0.0,,,2
3934197bfd6938b37edec067c4c5defc,15.474737368165941,4,all_infInput_pos0,[inf],scipy,scipy_special_dawsn_arg1_DRIVER0,dawsn,0.0,,,1
3934197bfd6938b37edec067c4c5defc,15.474737368165941,4,all_infInput_pos0,[inf],gsl,gsl_sf_dawson_DRIVER,gsl_sf_dawson,"EXCEPTION: underflow gsl_sf_dawson_e(x, &result) ",,,1
393450298f395cda4fa84a266b4e6a82,32.046432210904406,1,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_struveh_arg2_DRIVER0,struveh,EXCEPTION: unsupported operand type(s) for //: 'mpf' and 'int',,,3
393450298f395cda4fa84a266b4e6a82,32.046432210904406,1,all_nanInput_pos1,"[2.533265554575144, nan]",mpmath,mpmath_fp_struveh_arg2_DRIVER0,struveh,EXCEPTION: NoConvergence,,,3
393450298f395cda4fa84a266b4e6a82,32.046432210904406,1,all_nanInput_pos1,"[2.533265554575144, nan]",scipy,scipy_special_struve_arg2_DRIVER0,struve,nan,,,3
393450298f395cda4fa84a266b4e6a82,32.046432210904406,1,all_nanInput_pos1,"[2.533265554575144, nan]",jmat,jmat_struveh_DRIVER0,struveh,"Exception: Complex Number Returned. NaNreNaNi
",,,3
3942d633eea019ec59e7d519d21dfd10,7.941394419399991,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_polylog_arg2_DRIVER0,polylog,EXCEPTION: TIMEOUT,,,2
3942d633eea019ec59e7d519d21dfd10,7.941394419399991,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_fp_polylog_arg2_DRIVER0,polylog,EXCEPTION: cannot convert float NaN to integer,,,2
3942d633eea019ec59e7d519d21dfd10,7.941394419399991,6,all_nanInput_pos0,"[nan, 2.2738632088209076]",jmat,jmat_polylog_DRIVER0,polylog,"Exception: Complex Number Returned. NaNreNaNi
",,,2
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",mpmath,mpmath_besselj_arg2_DRIVER1,besselj,-7.676508175684158e-06,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",mpmath,mpmath_fp_besselj_arg2_DRIVER1,besselj,-7.676508175684158e-06,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",scipy,scipy_special_jn_arg2_DRIVER1,jn,-7.676506113846571e-06,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",scipy,scipy_special_jv_arg2_DRIVER1,jv,-7.676506113846571e-06,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",scipy,scipy_special_jve_arg2_DRIVER1,jve,nan,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",gsl,gsl_sf_bessel_Jn_DRIVER,gsl_sf_bessel_Jn,-7.67650817568416e-06,,,6
396d0e3e9be91ed80aae15f6eaff4566,24.44048792293956,2,gsl_sf_bessel_Jn_DRIVER~input_num007,"[1, 10000000000.0]",jmat,jmat_angerj_DRIVER1,angerj,0.20681131308358433,,,6
39db18a28d11188b3a9985e22bc0b240,555.5393254740175,4,all_infInput_pos0,"[1, inf]",mpmath,mpmath_psi_arg2_DRIVER1,psi,0.0,,,2
39db18a28d11188b3a9985e22bc0b240,555.5393254740175,4,all_infInput_pos0,"[1, inf]",mpmath,mpmath_fp_psi_arg2_DRIVER1,psi,EXCEPTION: cannot convert float infinity to integer,,,2
39db18a28d11188b3a9985e22bc0b240,555.5393254740175,4,all_infInput_pos0,"[1, inf]",scipy,scipy_special_polygamma_arg2_DRIVER1,polygamma,0.0,,,2
39db18a28d11188b3a9985e22bc0b240,555.5393254740175,4,all_infInput_pos0,"[1, inf]",gsl,gsl_sf_psi_n_DRIVER,gsl_sf_psi_n,"EXCEPTION: underflow gsl_sf_psi_n_e(n, x, &result) ",,,2
3a54fba3d4deff7dd4582eb9294e06d9,1.3652729427578398,6,all_nanInput_pos0,[nan],mpmath,mpmath_li_arg1_DRIVER0,li,nan,,,1
3a54fba3d4deff7dd4582eb9294e06d9,1.3652729427578398,6,all_nanInput_pos0,[nan],mpmath,mpmath_fp_li_arg1_DRIVER0,li,EXCEPTION: TIMEOUT,,,1
3ad83389503d6e8c897b51a2a6396c46,277.9439994014186,1,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_hyperu_arg3_DRIVER0,hyperu,EXCEPTION: ValueError,,,3
3ad83389503d6e8c897b51a2a6396c46,277.9439994014186,1,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",mpmath,mpmath_fp_hyperu_arg3_DRIVER0,hyperu,EXCEPTION: cannot convert float infinity to integer,,,3
3ad83389503d6e8c897b51a2a6396c46,277.9439994014186,1,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",scipy,scipy_special_hyperu_arg3_DRIVER0,hyperu,nan,,,3
3ad83389503d6e8c897b51a2a6396c46,277.9439994014186,1,all_infInput_pos0,"[inf, 2.2738632088209076, 1.261714742492535]",gsl,gsl_sf_hyperg_U_DRIVER,gsl_sf_hyperg_U,"EXCEPTION: error gsl_sf_hyperg_U_e(a, b, x, &result) ",,,3
3b14ba235337de5dff991061ebe1742d,1.3652729427578398,1,all_infInput_pos0,[inf],mpmath,mpmath_li_arg1_DRIVER0,li,inf,,,1
3b14ba235337de5dff991061ebe1742d,1.3652729427578398,1,all_infInput_pos0,[inf],mpmath,mpmath_fp_li_arg1_DRIVER0,li,nan,,,1
3b65532b30328bf6d7d010cf19214be9,7.049579587114838,4,all_infInput_pos0,[inf],mpmath,mpmath_erfc_arg1_DRIVER0,erfc,0.0,,,4
3b65532b30328bf6d7d010cf19214be9,7.049579587114838,4,all_infInput_pos0,[inf],mpmath,mpmath_fp_erfc_arg1_DRIVER0,erfc,0.0,,,4
3b65532b30328bf6d7d010cf19214be9,7.049579587114838,4,all_infInput_pos0,[inf],scipy,scipy_special_erfc_arg1_DRIVER0,erfc,0.0,,,4
3b65532b30328bf6d7d010cf19214be9,7.049579587114838,4,all_infInput_pos0,[inf],gsl,gsl_sf_erfc_DRIVER,gsl_sf_erfc,nan,,,4
3b65532b30328bf6d7d010cf19214be9,7.049579587114838,4,all_infInput_pos0,[inf],jmat,jmat_erfc_DRIVER0,erfc,0.0,,,4
3c9a00c1d06a5cf7280a2707bb0c4d44,52.32775662990473,2,gsl_sf_gamma_inc_P_DRIVER~input_num009,"[1000.0, 1000.1]",scipy,scipy_special_gammainc_arg2_DRIVER0,gammainc,0.5054666401440665,,,2
3c9a00c1d06a5cf7280a2707bb0c4d44,52.32775662990473,2,gsl_sf_gamma_inc_P_DRIVER~input_num009,"[1000.0, 1000.1]",gsl,gsl_sf_gamma_inc_P_DRIVER,gsl_sf_gamma_inc_P,0.5054666401440688,,,2
3c9a00c1d06a5cf7280a2707bb0c4d44,52.32775662990473,2,gsl_sf_gamma_inc_P_DRIVER~input_num009,"[1000.0, 1000.1]",jmat,jmat_gamma_p_DRIVER0,gamma_p,nan,,,2
3de49c12ee4797e2a87fb9778aed5eb6,197.81268071668734,1,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_hypot_arg2_DRIVER0,hypot,inf,,,1
3de49c12ee4797e2a87fb9778aed5eb6,197.81268071668734,1,all_infInput_pos1,"[2.533265554575144, inf]",gsl,gsl_sf_hypot_DRIVER,gsl_sf_hypot,"EXCEPTION: overflow gsl_sf_hypot_e(x, y, &result) ",,,1
3f0e61afe2de972f2bf880c7ddc48b19,44.26477207382107,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_besselk_arg2_DRIVER0,besselk,EXCEPTION: ValueError,,,3
3f0e61afe2de972f2bf880c7ddc48b19,44.26477207382107,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_fp_besselk_arg2_DRIVER0,besselk,EXCEPTION: cannot convert float NaN to integer,,,3
3f0e61afe2de972f2bf880c7ddc48b19,44.26477207382107,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_kv_arg2_DRIVER0,kv,nan,,,3
3f0e61afe2de972f2bf880c7ddc48b19,44.26477207382107,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_bessel_Knu_DRIVER,gsl_sf_bessel_Knu,nan,,,3
3f0e61afe2de972f2bf880c7ddc48b19,44.26477207382107,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",jmat,jmat_besselk_DRIVER0,besselk,"Exception: Complex Number Returned. NaNreNaNi
",,,3
408ace02b2976343c6b6f41d0636eec8,152.7872911490985,3,mpmath_eulerpoly_arg2_DRIVER0~input_num032,"[200.0, 17.5]",mpmath,mpmath_eulerpoly_arg2_DRIVER0,eulerpoly,-3.7309911582655783e+275,{'mpmath_eulerpoly_arg2_DRIVER0/mpmath_fp_eulerpoly_arg2_DRIVER0': 4.032074964251554e+282},{'mpmath_eulerpoly_arg2_DRIVER0/mpmath_fp_eulerpoly_arg2_DRIVER0': 1.9999996298689384},1
408ace02b2976343c6b6f41d0636eec8,152.7872911490985,3,mpmath_eulerpoly_arg2_DRIVER0~input_num032,"[200.0, 17.5]",mpmath,mpmath_fp_eulerpoly_arg2_DRIVER0,eulerpoly,-4.03207533735067e+282,{'mpmath_eulerpoly_arg2_DRIVER0/mpmath_fp_eulerpoly_arg2_DRIVER0': 4.032074964251554e+282},{'mpmath_eulerpoly_arg2_DRIVER0/mpmath_fp_eulerpoly_arg2_DRIVER0': 1.9999996298689384},1
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",mpmath,mpmath_besselj_arg2_DRIVER0,besselj,0.018348715111527532,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",mpmath,mpmath_fp_besselj_arg2_DRIVER0,besselj,EXCEPTION: NoConvergence,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",scipy,scipy_special_jn_arg2_DRIVER0,jn,0.018348715111530793,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",scipy,scipy_special_jv_arg2_DRIVER0,jv,0.018348715111530793,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",scipy,scipy_special_jve_arg2_DRIVER0,jve,0.018348715111530793,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",gsl,gsl_sf_bessel_Jnu_DRIVER,gsl_sf_bessel_Jnu,0.018348715111534374,,,6
411ad19c530b9c027138159a5c0c53d7,26.235596191343813,2,scipy_special_jv_arg2_DRIVER0~input_num009,"[301.0, 1300.0]",jmat,jmat_besselj_DRIVER0,besselj,nan,,,6
413736b12664a0e4b9768721ec9c7118,50.043170219594174,1,all_nanInput_pos0,[nan],scipy,scipy_special_i1_arg1_DRIVER0,i1,nan,,,1
413736b12664a0e4b9768721ec9c7118,50.043170219594174,1,all_nanInput_pos0,[nan],gsl,gsl_sf_bessel_I1_DRIVER,gsl_sf_bessel_I1,"EXCEPTION: overflow gsl_sf_bessel_I1_e(x, &result) ",,,1
41c29eb354f641488a172aea1af71b8b,6.103347546398597,3,scipy_special_gammaincinv_arg2_DRIVER0~input_num003,"[50.0, 8.207547773884713e-18]",scipy,scipy_special_gammaincinv_arg2_DRIVER0,gammaincinv,10.999999999999995,{'scipy_special_gammaincinv_arg2_DRIVER0/jmat_gamma_p_inv_DRIVER0': 366.23346296296745},{'scipy_special_gammaincinv_arg2_DRIVER0/jmat_gamma_p_inv_DRIVER0': 1.886666132114951},1
41c29eb354f641488a172aea1af71b8b,6.103347546398597,3,scipy_special_gammaincinv_arg2_DRIVER0~input_num003,"[50.0, 8.207547773884713e-18]",jmat,jmat_gamma_p_inv_DRIVER0,gamma_p_inv,377.23346296296745,{'scipy_special_gammaincinv_arg2_DRIVER0/jmat_gamma_p_inv_DRIVER0': 366.23346296296745},{'scipy_special_gammaincinv_arg2_DRIVER0/jmat_gamma_p_inv_DRIVER0': 1.886666132114951},1
41f90dc784f86af4f903bafe3463b989,33.78243817757354,3,gsl_sf_gamma_inc_DRIVER~input_num006,"[-10.5, 0.001]",mpmath,mpmath_gammainc_arg2_DRIVER0,gammainc,3.008366155818481e+30,"{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 562949953421312.0, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.1392098230009856e+16, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.008366155818481e+30, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.0829148276588544e+16, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.00836615581848e+30, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 3.0083661558184594e+30}","{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 1.8712813675706015e-16, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 7.11086919676831e-15, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 6.923741060011251e-15, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 2.0}",3
41f90dc784f86af4f903bafe3463b989,33.78243817757354,3,gsl_sf_gamma_inc_DRIVER~input_num006,"[-10.5, 0.001]",mpmath,mpmath_fp_gammainc_arg2_DRIVER0,gammainc,3.00836615581848e+30,"{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 562949953421312.0, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.1392098230009856e+16, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.008366155818481e+30, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.0829148276588544e+16, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.00836615581848e+30, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 3.0083661558184594e+30}","{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 1.8712813675706015e-16, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 7.11086919676831e-15, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 6.923741060011251e-15, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 2.0}",3
41f90dc784f86af4f903bafe3463b989,33.78243817757354,3,gsl_sf_gamma_inc_DRIVER~input_num006,"[-10.5, 0.001]",gsl,gsl_sf_gamma_inc_DRIVER,gsl_sf_gamma_inc,3.0083661558184594e+30,"{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 562949953421312.0, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.1392098230009856e+16, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.008366155818481e+30, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.0829148276588544e+16, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.00836615581848e+30, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 3.0083661558184594e+30}","{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 1.8712813675706015e-16, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 7.11086919676831e-15, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 6.923741060011251e-15, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 2.0}",3
41f90dc784f86af4f903bafe3463b989,33.78243817757354,3,gsl_sf_gamma_inc_DRIVER~input_num006,"[-10.5, 0.001]",jmat,jmat_incgamma_upper_DRIVER0,incgamma_upper,2508974223151.8955,"{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 562949953421312.0, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.1392098230009856e+16, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.008366155818481e+30, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 2.0829148276588544e+16, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 3.00836615581848e+30, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 3.0083661558184594e+30}","{'mpmath_gammainc_arg2_DRIVER0/mpmath_fp_gammainc_arg2_DRIVER0': 1.8712813675706015e-16, 'mpmath_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 7.11086919676831e-15, 'mpmath_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'mpmath_fp_gammainc_arg2_DRIVER0/gsl_sf_gamma_inc_DRIVER': 6.923741060011251e-15, 'mpmath_fp_gammainc_arg2_DRIVER0/jmat_incgamma_upper_DRIVER0': 2.0, 'gsl_sf_gamma_inc_DRIVER/jmat_incgamma_upper_DRIVER0': 2.0}",3
421b65db9668291fc1f745b08fc1fd8f,27.672243370095288,2,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",scipy,scipy_special_gammaincc_arg2_DRIVER0,gammaincc,nan,,,2
421b65db9668291fc1f745b08fc1fd8f,27.672243370095288,2,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",gsl,gsl_sf_gamma_inc_Q_DRIVER,gsl_sf_gamma_inc_Q,0.0,,,2
421b65db9668291fc1f745b08fc1fd8f,27.672243370095288,2,all_negZeroInput_pos0,"[-0.0, 2.2738632088209076]",jmat,jmat_gamma_q_DRIVER0,gamma_q,0.0,,,2
4243421068039278f0d3ae1b241d23ba,22.427116411821455,1,all_nanInput_pos0,"[3, nan]",scipy,scipy_special_spherical_jn_arg2_DRIVER1,spherical_jn,nan,,,1
4243421068039278f0d3ae1b241d23ba,22.427116411821455,1,all_nanInput_pos0,"[3, nan]",gsl,gsl_sf_bessel_jl_DRIVER,gsl_sf_bessel_jl,"EXCEPTION: error gsl_sf_bessel_jl_e(l, x, &result) ",,,1
427e0d1e7b0e819341c4ccc28336b783,214.84497503828678,1,mpmath_fp_hyp1f1_arg3_DRIVER2~input_num002,"[2, 3, 10000000000.0]",mpmath,mpmath_hyp1f1_arg3_DRIVER2,hyp1f1,inf,,,3
427e0d1e7b0e819341c4ccc28336b783,214.84497503828678,1,mpmath_fp_hyp1f1_arg3_DRIVER2~input_num002,"[2, 3, 10000000000.0]",mpmath,mpmath_fp_hyp1f1_arg3_DRIVER2,hyp1f1,EXCEPTION: math range error,,,3
427e0d1e7b0e819341c4ccc28336b783,214.84497503828678,1,mpmath_fp_hyp1f1_arg3_DRIVER2~input_num002,"[2, 3, 10000000000.0]",scipy,scipy_special_hyp1f1_arg3_DRIVER2,hyp1f1,inf,,,3
427e0d1e7b0e819341c4ccc28336b783,214.84497503828678,1,mpmath_fp_hyp1f1_arg3_DRIVER2~input_num002,"[2, 3, 10000000000.0]",gsl,gsl_sf_hyperg_1F1_int_DRIVER,gsl_sf_hyperg_1F1_int,"EXCEPTION: overflow gsl_sf_hyperg_1F1_int_e(m, n, x, &result) ",,,3
427e0d1e7b0e819341c4ccc28336b783,214.84497503828678,1,mpmath_fp_hyp1f1_arg3_DRIVER2~input_num002,"[2, 3, 10000000000.0]",jmat,jmat_hypergeometric1F1_DRIVER2,hypergeometric1F1,inf,,,3
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_besselj_arg2_DRIVER0,besselj,EXCEPTION: ValueError,,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",mpmath,mpmath_fp_besselj_arg2_DRIVER0,besselj,EXCEPTION: cannot convert float NaN to integer,,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_jn_arg2_DRIVER0,jn,nan,,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_jv_arg2_DRIVER0,jv,nan,,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",scipy,scipy_special_jve_arg2_DRIVER0,jve,nan,,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",gsl,gsl_sf_bessel_Jnu_DRIVER,gsl_sf_bessel_Jnu,"EXCEPTION: error gsl_sf_bessel_Jnu_e(nu, x, &result) ",,,4
42c294a7be6bdd8d9d66c3120b960054,26.235596191343813,1,all_nanInput_pos0,"[nan, 2.2738632088209076]",jmat,jmat_besselj_DRIVER0,besselj,nan,,,4
42ca3b460cc8b593042156d17c1fc18c,148.65785911931076,1,scipy_special_kve_arg2_DRIVER0~input_num007,"[0.5, -1.0]",scipy,scipy_special_kve_arg2_DRIVER0,kve,nan,,,1
42ca3b460cc8b593042156d17c1fc18c,148.65785911931076,1,scipy_special_kve_arg2_DRIVER0~input_num007,"[0.5, -1.0]",gsl,gsl_sf_bessel_Knu_scaled_DRIVER,gsl_sf_bessel_Knu_scaled,"EXCEPTION: domain error gsl_sf_bessel_Knu_scaled_e(nu, x, &result) ",,,1
43b929983dc69a0a3537c276ab508c43,135.31944767789724,1,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_ff_arg2_DRIVER0,ff,nan,,,2
43b929983dc69a0a3537c276ab508c43,135.31944767789724,1,all_infInput_pos1,"[2.533265554575144, inf]",mpmath,mpmath_fp_ff_arg2_DRIVER0,ff,EXCEPTION: cannot convert float infinity to integer,,,2
43b929983dc69a0a3537c276ab508c43,135.31944767789724,1,all_infInput_pos1,"[2.533265554575144, inf]",jmat,jmat_permutation_DRIVER0,permutation,nan,,,2
43bf4e790868558e2a16b0600f98a225,277.9439994014186,3,gsl_sf_hyperg_U_DRIVER~input_num021,"[10.0, -2.5, 10.0]",mpmath,mpmath_hyperu_arg3_DRIVER0,hyperu,6.73469072034656e-14,"{'mpmath_hyperu_arg3_DRIVER0/mpmath_fp_hyperu_arg3_DRIVER0': 1.1634797491973135e-10, 'mpmath_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.0, 'mpmath_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 2.524354896707238e-29, 'mpmath_fp_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 1.1634797491973135e-10, 'mpmath_fp_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 1.1634797491973135e-10, 'scipy_special_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 2.524354896707238e-29}","{'mpmath_hyperu_arg3_DRIVER0/mpmath_fp_hyperu_arg3_DRIVER0': 0.02326959498394627, 'mpmath_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.0, 'mpmath_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 5.0487097934144756e-21, 'mpmath_fp_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.02326959498394627, 'mpmath_fp_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 0.02326959498394627, 'scipy_special_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 5.0487097934144756e-21}",3
43bf4e790868558e2a16b0600f98a225,277.9439994014186,3,gsl_sf_hyperg_U_DRIVER~input_num021,"[10.0, -2.5, 10.0]",mpmath,mpmath_fp_hyperu_arg3_DRIVER0,hyperu,1.1641532182693481e-10,"{'mpmath_hyperu_arg3_DRIVER0/mpmath_fp_hyperu_arg3_DRIVER0': 1.1634797491973135e-10, 'mpmath_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.0, 'mpmath_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 2.524354896707238e-29, 'mpmath_fp_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 1.1634797491973135e-10, 'mpmath_fp_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 1.1634797491973135e-10, 'scipy_special_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 2.524354896707238e-29}","{'mpmath_hyperu_arg3_DRIVER0/mpmath_fp_hyperu_arg3_DRIVER0': 0.02326959498394627, 'mpmath_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.0, 'mpmath_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 5.0487097934144756e-21, 'mpmath_fp_hyperu_arg3_DRIVER0/scipy_special_hyperu_arg3_DRIVER0': 0.02326959498394627, 'mpmath_fp_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 0.02326959498394627, 'scipy_special_hyperu_arg3_DRIVER0/gsl_sf_hyperg_U_DRIVER': 5.0487097934144756e-21}",3
