discrepancyNo,classKey,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs,maxDeltaDiff
0267dbd3be36c1886db9aa1c1fb3809d,-44.84697110726536,3,gsl_sf_bessel_Ynu_DRIVER~input_num005,"[1.0, 1.0]",gsl,gsl_sf_bessel_Ynu_DRIVER,gsl_sf_bessel_Ynu,-0.7812128213002889,"{'mpmath_bessely_arg2_DRIVER0/mpmath_fp_bessely_arg2_DRIVER0': 0.0941393657051357, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 0.09413936570513559, 'scipy_special_yv_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.0, 'scipy_special_yv_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yv_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'scipy_special_yve_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yve_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'gsl_sf_bessel_Ynu_DRIVER/jmat_bessely_DRIVER0': 1.1102230246251565e-16}","{'mpmath_bessely_arg2_DRIVER0/mpmath_fp_bessely_arg2_DRIVER0': 0.11365610795005109, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994808e-16, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 0.11365610795005096, 'scipy_special_yv_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.0, 'scipy_special_yv_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yv_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994805e-16, 'scipy_special_yve_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yve_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994805e-16, 'gsl_sf_bessel_Ynu_DRIVER/jmat_bessely_DRIVER0': 1.4211531023994805e-16}",5
0267dbd3be36c1886db9aa1c1fb3809d,-44.84697110726536,3,gsl_sf_bessel_Ynu_DRIVER~input_num005,"[1.0, 1.0]",jmat,jmat_bessely_DRIVER0,bessely,-0.7812128213002888,"{'mpmath_bessely_arg2_DRIVER0/mpmath_fp_bessely_arg2_DRIVER0': 0.0941393657051357, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 2.220446049250313e-16, 'mpmath_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.09413936570513548, 'mpmath_fp_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 0.09413936570513559, 'scipy_special_yv_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.0, 'scipy_special_yv_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yv_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'scipy_special_yve_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yve_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.1102230246251565e-16, 'gsl_sf_bessel_Ynu_DRIVER/jmat_bessely_DRIVER0': 1.1102230246251565e-16}","{'mpmath_bessely_arg2_DRIVER0/mpmath_fp_bessely_arg2_DRIVER0': 0.11365610795005109, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 2.8423062047989616e-16, 'mpmath_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994808e-16, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yv_arg2_DRIVER0': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.11365610795005081, 'mpmath_fp_bessely_arg2_DRIVER0/jmat_bessely_DRIVER0': 0.11365610795005096, 'scipy_special_yv_arg2_DRIVER0/scipy_special_yve_arg2_DRIVER0': 0.0, 'scipy_special_yv_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yv_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994805e-16, 'scipy_special_yve_arg2_DRIVER0/gsl_sf_bessel_Ynu_DRIVER': 0.0, 'scipy_special_yve_arg2_DRIVER0/jmat_bessely_DRIVER0': 1.4211531023994805e-16, 'gsl_sf_bessel_Ynu_DRIVER/jmat_bessely_DRIVER0': 1.4211531023994805e-16}",5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",mpmath,mpmath_besselj_arg2_DRIVER1,besselj,EXCEPTION: cannot convert inf or nan to int,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",mpmath,mpmath_fp_besselj_arg2_DRIVER1,besselj,EXCEPTION: NoConvergence,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",scipy,scipy_special_jn_arg2_DRIVER1,jn,nan,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",scipy,scipy_special_jv_arg2_DRIVER1,jv,nan,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",scipy,scipy_special_jve_arg2_DRIVER1,jve,nan,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",gsl,gsl_sf_bessel_Jn_DRIVER,gsl_sf_bessel_Jn,nan,,,5
02b97765c00bca40ae79cda7542629b1,24.44048792293956,1,all_nanInput_pos0,"[0, nan]",jmat,jmat_angerj_DRIVER1,angerj,nan,,,5
03e283870805193fa162292d8d5ac039,97.43221456844644,1,mpmath_fp_superfac_arg1_DRIVER0~input_num000,[1000.0],mpmath,mpmath_superfac_arg1_DRIVER0,superfac,inf,,,1
03e283870805193fa162292d8d5ac039,97.43221456844644,1,mpmath_fp_superfac_arg1_DRIVER0~input_num000,[1000.0],mpmath,mpmath_fp_superfac_arg1_DRIVER0,superfac,EXCEPTION: math range error,,,1
04406ae9b7665394d5c73c92ded6479c,18.527198383926635,1,all_negZeroInput_pos0,"[1, -0.0]",mpmath,mpmath_expint_arg2_DRIVER1,expint,inf,,,2
04406ae9b7665394d5c73c92ded6479c,18.527198383926635,1,all_negZeroInput_pos0,"[1, -0.0]",scipy,scipy_special_expn_arg2_DRIVER1,expn,inf,,,2
