discrepancyNo,classKey,discrepancyCategory,inputName,inputList,libraryName,driverName,funcName,output,absErrs,relErrs,maxDeltaDiff
0453316b84b5755ce0a58d4a8d27bd82,76.3057742941652,3,mpmath_fac_arg1_DRIVER0~input_num003,[-3.5],mpmath,mpmath_fac_arg1_DRIVER0,fac,-0.9453087204829419,"{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416}","{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0}",4
0453316b84b5755ce0a58d4a8d27bd82,76.3057742941652,3,mpmath_fac_arg1_DRIVER0~input_num003,[-3.5],mpmath,mpmath_factorial_arg1_DRIVER0,factorial,-0.9453087204829419,"{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416}","{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0}",4
0453316b84b5755ce0a58d4a8d27bd82,76.3057742941652,3,mpmath_fac_arg1_DRIVER0~input_num003,[-3.5],mpmath,mpmath_fp_fac_arg1_DRIVER0,fac,-0.9453087204829416,"{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416}","{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0}",4
0453316b84b5755ce0a58d4a8d27bd82,76.3057742941652,3,mpmath_fac_arg1_DRIVER0~input_num003,[-3.5],mpmath,mpmath_fp_factorial_arg1_DRIVER0,factorial,-0.9453087204829416,"{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416}","{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0}",4
0453316b84b5755ce0a58d4a8d27bd82,76.3057742941652,3,mpmath_fac_arg1_DRIVER0~input_num003,[-3.5],scipy,scipy_special_factorial_arg1_DRIVER0,factorial,0.0,"{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.3306690738754696e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829419, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 0.9453087204829416}","{'mpmath_fac_arg1_DRIVER0/mpmath_factorial_arg1_DRIVER0': 0.0, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_fac_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 3.523366495734736e-16, 'mpmath_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_fac_arg1_DRIVER0/mpmath_fp_factorial_arg1_DRIVER0': 0.0, 'mpmath_fp_fac_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0, 'mpmath_fp_factorial_arg1_DRIVER0/scipy_special_factorial_arg1_DRIVER0': 2.0}",4
04905d6f49d248ff46c739f522084525,76.3057742941652,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_fac_arg1_DRIVER0,fac,nan,,,4
04905d6f49d248ff46c739f522084525,76.3057742941652,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_factorial_arg1_DRIVER0,factorial,nan,,,4
04905d6f49d248ff46c739f522084525,76.3057742941652,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_fp_fac_arg1_DRIVER0,fac,EXCEPTION: cannot convert float infinity to integer,,,4
04905d6f49d248ff46c739f522084525,76.3057742941652,4,all_negInfInput_pos0,[-inf],mpmath,mpmath_fp_factorial_arg1_DRIVER0,factorial,EXCEPTION: cannot convert float infinity to integer,,,4
04905d6f49d248ff46c739f522084525,76.3057742941652,4,all_negInfInput_pos0,[-inf],scipy,scipy_special_factorial_arg1_DRIVER0,factorial,0.0,,,4
